_returnType, addr, addrRoad, cameraNum, dataDay, gubun, gugun, idx, instt, lat, lng, numOfRows, pageNo, phone, photoInfo, pixel, resultCode, resultMsg, serviceKey, setDay, storeDays, totalCount
"xml","부산광역시 동래구 안락동 440-12","부산광역시 동래구 호현길 88","1","2018-02-13","다목적","동래구","3382","부산광역시 동래구청","35.199449","129.066722","10","1","051-550-6962","360도","200","","","","2013-12","30",""
"xml","부산광역시 동래구 안락동 475","부산광역시 동래구 화현길 23","1","2018-02-13","다목적","동래구","3383","부산광역시 동래구청","35.196357","129.108256","10","1","051-550-6962","360도","200","","","","2017-08","30",""
"xml","부산광역시 부산진구 당감4동 344-1","부산광역시 부산진구 344-1(688-4)","1","2018-04-01","다목적","부산진구","3384","부산광역시 부산진구청","35.095711","129.020611","10","1","051-605-4647","360도 전방면","200","","","","2013-09","30",""
"xml","부산광역시 부산진구 양정1동 445-187","부산광역시 부산진구 445-187","1","2018-04-01","다목적","부산진구","3385","부산광역시 부산진구청","35.102311","129.034261","10","1","051-605-4647","360도 전방면","200","","","","2013-11","30",""
"xml","부산광역시 부산진구 가야1동 1-72","부산광역시 부산진구 가야1동 1-72","1","2018-04-01","다목적","부산진구","3386","부산광역시 부산진구청","35.093632","129.024337","10","1","051-605-4647","360도 전방면","200","","","","2014-12","30",""
"xml","부산광역시 부산진구 가야2동 659-8","부산광역시 부산진구 가야2동 659-8","1","2018-04-01","다목적","부산진구","3387","부산광역시 부산진구청","35.090786","129.013075","10","1","051-605-4647","360도 전방면","200","","","","2014-12","30",""
"xml","부산광역시 부산진구 가야2동 669-11","부산광역시 부산진구 가야2동 669-11","1","2018-04-01","다목적","부산진구","3388","부산광역시 부산진구청","35.085211","129.013821","10","1","051-605-4647","360도 전방면","200","","","","2015-12","30",""
"xml","부산광역시 부산진구 개금동 169-37","부산광역시 부산진구 가야공원로 14번길 79","1","2018-04-01","다목적","부산진구","3389","부산광역시 부산진구청","35.152027","129.025353","10","1","051-605-4647","360도 전방면","200","","","","2016-12","30",""
"xml","-","부산광역시 부산진구 가야공원로 19(가야동), 낙원탕 앞","1","2018-04-01","쓰레기단속","","3390","부산광역시 부산진구청","35.1516501","129.0300901","10","1","051-605-4467","360도전방면","41","","","","2014-03","30",""
"xml","부산광역시 부산진구 가야동 678-123","부산광역시 부산진구 가야공원로 82","1","2018-04-01","다목적","부산진구","3391","부산광역시 부산진구청","35.146518","129.029454","10","1","051-605-4647","360도 전방면","200","","","","2016-12","30",""
"xml","부산광역시 부산진구 가야2동 657-4","부산광역시 부산진구 가야공원로38번길 88","1","2018-04-01","다목적","부산진구","3392","부산광역시 부산진구청","35.091062","129.013247","10","1","051-605-4647","360도 전방면","200","","","","2016-12","30",""
"xml","부산광역시 부산진구 가야2동 647-73","부산광역시 부산진구 가야공원로38번길30","1","2018-04-01","다목적","부산진구","3393","부산광역시 부산진구청","35.149991","129.028353","10","1","051-605-4647","360도 전방면","200","","","","2014-04","30",""
"xml","부산광역시 부산진구 개금1동 540-175","부산광역시 부산진구 가야대로 454번길 92","1","2018-04-01","다목적","부산진구","3394","부산광역시 부산진구청","35.085651","129.011881","10","1","051-605-4647","360도 전방면","200","","","","2016-05","30",""
"xml","부산광역시 부산진구 개금동 182-11","부산광역시 부산진구 가야대로 466 (개금동)","3","2018-04-01","교통단속","부산진구","3395","부산광역시 부산진구청","35.171311","129.023241","10","1","051-605-4561","360도 전방면","41","","","","2015-09","30",""
"xml","부산광역시 부산진구 개금동 184-7","부산광역시 부산진구 가야대로 490 (개금동)","4","2018-04-01","교통단속","부산진구","3396","부산광역시 부산진구청","35.141461","129.025591","10","1","051-605-4561","360도 전방면","41","","","","2015-09","30",""
"xml","부산광역시 부산진구 개금동 163-11","부산광역시 부산진구 가야대로 495 (개금동)","3","2018-04-01","교통단속","부산진구","3397","부산광역시 부산진구청","35.158951","129.026331","10","1","051-605-4561","360도 전방면","41","","","","2015-09","30",""
"xml","부산광역시 부산진구 가야3동 68-4","부산광역시 부산진구 가야대로 507번길 226","1","2018-04-01","다목적","부산진구","3398","부산광역시 부산진구청","35.092311","129.021621","10","1","051-605-4647","360도 전방면","200","","","","2015-07","30",""
"xml","부산광역시 부산진구 가야동 246-8","부산광역시 부산진구 가야대로 543번길 11","1","2018-04-01","다목적","부산진구","3399","부산광역시 부산진구청","35.091581","129.015211","10","1","051-605-4647","360도 전방면","200","","","","2014-04","30",""
"xml","부산광역시 부산진구 가야2동 191-3","부산광역시 부산진구 가야대로 546번길 43","1","2018-04-01","다목적","부산진구","3400","부산광역시 부산진구청","35.091071","129.015471","10","1","051-605-4647","360도 전방면","130","","","","2014-02","30",""
"xml","부산광역시 부산진구 가야2동 195-28","부산광역시 부산진구 가야대로 546번길 50","1","2018-04-01","다목적","부산진구","3401","부산광역시 부산진구청","35.090811","129.015191","10","1","051-605-4647","360도 전방면","200","","","","2015-12","30",""
"xml","부산광역시 부산진구 가야동 261-3","부산광역시 부산진구 가야대로 586 (가야동)","3","2018-04-01","교통단속","부산진구","3402","부산광역시 부산진구청","35.156221","129.035741","10","1","051-605-4561","360도 전방면","41","","","","2015-09","30",""
"xml","부산광역시 부산진구 가야동 678-54","부산광역시 부산진구 가야대로 601 (가야동)","4","2018-04-01","교통단속","부산진구","3403","부산광역시 부산진구청","35.155261","129.038041","10","1","051-605-4561","360도 전방면","130","","","","2015-06","30",""
"xml","부산광역시 부산진구 가야1동 384-125","부산광역시 부산진구 가야대로 614번길 14","1","2018-04-01","다목적","부산진구","3404","부산광역시 부산진구청","35.091811","129.022331","10","1","051-605-4647","360도 전방면","200","","","","2015-06","30",""
"xml","부산광역시 부산진구 가야동 50-31","부산광역시 부산진구 가야대로 635","4","2018-04-01","교통단속","부산진구","3405","부산광역시 부산진구청","35.155729","129.041238","10","1","051-605-4561","360도 전방면","130","","","","2015-09","30",""
"xml","부산광역시 부산진구 당감동 123","부산광역시 부산진구 가야대로 635-13","1","2018-04-01","다목적","부산진구","3406","부산광역시 부산진구청","35.092711","129.022781","10","1","051-605-4647","360도 전방면","200","","","","2014-04","30",""
"xml","부산광역시 부산진구 가야1동 5-38","부산광역시 부산진구 가야대로 668번길 18","1","2018-04-01","다목적","부산진구","3407","부산광역시 부산진구청","35.091911","129.024021","10","1","051-605-4647","360도 전방면","200","","","","2015-05","30",""
"xml","부산광역시 부산진구 당감2동 93-1","부산광역시 부산진구 가야대로 703번길 16","1","2018-04-01","다목적","부산진구","3408","부산광역시 부산진구청","35.092951","129.025131","10","1","051-605-4647","360도 전방면","200","","","","2015-05","30",""
"xml","부산광역시 부산진구 부암1동 711-23","부산광역시 부산진구 가야대로 737","1","2018-04-01","다목적","부산진구","3409","부산광역시 부산진구청","35.092831","129.030811","10","1","051-605-4647","360도 전방면","200","","","","2015-12","30",""
"xml","부산광역시 부산진구 초읍동 26","부산광역시 부산진구 가야대로 747번길 64","1","2018-04-01","다목적","부산진구","3410","부산광역시 부산진구청","35.104911","129.031641","10","1","051-605-4647","360도 전방면","200","","","","2015-09","30",""
"xml","부산광역시 부산진구 부전2동 464-16","부산광역시 부산진구 가야대로 750번길 78","1","2018-04-01","다목적","부산진구","3411","부산광역시 부산진구청","35.091511","129.031791","10","1","051-605-4647","360도 전방면","200","","","","2016-01","30",""
"xml","부산광역시 부산진구 부전1동 408-2","부산광역시 부산진구 가야대로 755번길 70","1","2018-04-01","다목적","부산진구","3412","부산광역시 부산진구청","35.093911","129.031411","10","1","051-605-4647","360도 전방면","200","","","","2014-02","30",""
"xml","부산광역시 부산진구 부전동 486-27","부산광역시 부산진구 가야대로 785 (부전동)","5","2018-04-01","교통단속","부산진구","3413","부산광역시 부산진구청","35.157831","129.057661","10","1","051-605-4561","360도 전방면","130","","","","2015-11","30",""
"xml","부산광역시 부산진구 개금1동 606-15","부산광역시 부산진구 가야대로406번길 29-1","1","2018-04-01","다목적","부산진구","3414","부산광역시 부산진구청","35.090191","129.010171","10","1","051-605-4647","360도 전방면","200","","","","2014-08","30",""
"xml","부산광역시 동래구 사직1동 54-2","부산광역시 동래구 중앙로 23-3","1","2018-02-13","다목적","동래구","3337","부산광역시 동래구청","35.198774","129.053219","10","1","051-550-6962","360도","200","","","","2012-06","30",""
"xml","부산광역시 동래구 온천1동 444-72(온천동 444-46도)","부산광역시 동래구 차밭골로 21번길 27","1","2018-02-13","다목적","동래구","3338","부산광역시 동래구청","35.205021","129.072931","10","1","051-550-6962","360도","200","","","","2012-12","30",""
"xml","부산광역시 동래구 온천동 306-40","부산광역시 동래구 차밭골로 41번길 34","1","2018-02-13","다목적","동래구","3339","부산광역시 동래구청","35.210516","129.102891","10","1","051-550-6962","360도","200","","","","2016-12","30",""
"xml","부산광역시 동래구 온천1동 344-2","부산광역시 동래구 차밭골로49번가길 5","1","2018-02-13","다목적","동래구","3340","부산광역시 동래구청","35.208738","129.082249","10","1","051-550-6962","360도","200","","","","2012-06","30",""
"xml","부산광역시 동래구 온천동 1467-52","부산광역시 동래구 충렬대로 100번길 112","1","2018-02-13","다목적","동래구","3341","부산광역시 동래구청","35.209559","129.104312","10","1","051-550-6962","360도","200","","","","2013-12","30",""
"xml","부산광역시 동래구 온천동 724","부산광역시 동래구 충렬대로 107번길 27","1","2018-02-13","다목적","동래구","3342","부산광역시 동래구청","35.201316","129.103123","10","1","051-550-6962","360도","200","","","","2012-12","30",""
